Project ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,Project QLICI Amount,Estimated Total Project Cost,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract Project
IL0108,17081050500,Non-Metropolitan,2005,Peoples Economic Development Corporation,"$2,000,000.00 ","$5,200,000.00 ",MT VERNON,Mount Vernon,IL,Illinois,62864,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0109,17081051100,Non-Metropolitan,2009,Peoples Economic Development Corporation,"$458,000.00 ","$575,333.00 ",Mt. Vernon,Mount Vernon,IL,Illinois,62864,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0110,17143000900,Metropolitan,2010,"Advantage Capital Community Development Fund, LLC","$1,475,000.00 ","$1,475,000.00 ",Peoria,Peoria,IL,Illinois,61605,Business Financing,NRE,NO,NO
IL0111,17001000700,Non-Metropolitan,2010,Multi-CDE Project,"$33,956,927.00 ","$34,846,927.00 ",Quincy,Quincy,IL,Illinois,62301,Business Financing,NRE,YES,NO
IL0113,17201002301,Metropolitan,2009,IFF,"$440,000.00 ","$629,570.00 ",Rockford,Rockford,IL,Illinois,61101,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
IL0114,17201001100,Metropolitan,2010,Multi-CDE Project,"$1,285,000.00 ","$1,952,250.00 ",Rockford,Rockford,IL,Illinois,61104,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
IL0115,17069970900,Non-Metropolitan,2008,IFF,"$568,343.28 ","$728,000.00 ",Rosiclare,Rosiclare,IL,Illinois,62982,Other Financing Purpose,NRE,NO,NO
IL0116,17121952000,Non-Metropolitan,2007,Peoples Economic Development Corporation,"$166,800.00 ","$166,800.00 ",Salem,Salem,IL,Illinois,62881,Business Financing,NRE,NO,NO
IL0117,17121952100,Non-Metropolitan,2008,Peoples Economic Development Corporation,"$210,965.00 ","$283,000.00 ",Salem,Salem,IL,Illinois,62881,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
IL0118,17121952100,Non-Metropolitan,2007,Peoples Economic Development Corporation,"$50,000.00 ","$50,000.00 ",Salem,Salem,IL,Illinois,62881,Business Financing,NRE,NO,NO
IL0119,17163502300,Metropolitan,2007,St. Louis Development Corporation,"$4,700,000.00 ","$119,559,985.00 ",Sauget,East Saint Louis,IL,Illinois,62206,Business Financing,NRE,NO,NO
IL0120,17055040100,Non-Metropolitan,2008,"USBCDE, LLC","$3,000,034.00 ","$3,000,034.00 ",Sesser,Sesser,IL,Illinois,62884,Business Financing,NRE,NO,NO
IL0121,17051951000,Non-Metropolitan,2010,"Advantage Capital Community Development Fund, LLC","$3,360,000.00 ","$4,120,653.09 ",vandalia,Vandalia,IL,Illinois,62471,Business Financing,NRE,NO,NO
IL0122,17119401200,Metropolitan,2010,"Advantage Capital Community Development Fund, LLC","$2,000,000.00 ","$2,000,000.00 ",Wood River,Wood River,IL,Illinois,62095,Business Financing,NRE,NO,NO
IL0123,17119402600,Metropolitan,2011,"Advantage Capital Community Development Fund, LLC","$399,000.00 ","$1,330,000.00 ",Alton,Alton,IL,Illinois,62202,Business Financing,NRE,NO,NO
IL0124,17031301600,Metropolitan,2011,Multi-CDE Project,"$6,250,000.00 ","$6,250,000.00 ",Chicago,Chicago,IL,Illinois,60623,Business Financing,NRE,YES,YES
IL0125,17163501700,Metropolitan,2011,Central Bank of Kansas City,"$260,062.00 ","$260,062.00 ",Belleville,Belleville,IL,Illinois,62220,Business Financing,NRE,NO,NO
IL0126,17031500200,Metropolitan,2011,"RBC Community Development, LLC","$14,500,000.00 ","$37,420,000.00 ",Chicago,Chicago,IL,Illinois,60628,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0127,17031282800,Metropolitan,2011,IFF,"$850,000.00 ","$1,175,000.00 ",Chicago,Chicago,IL,Illinois,60612,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
IL0128,17031842900,Metropolitan,2011,Multi-CDE Project,"$29,650,000.00 ","$34,883,362.00 ",Chicago,Chicago,IL,Illinois,60608,Business Financing,NRE,YES,NO
IL0129,17031843200,Metropolitan,2011,Chicago Development Fund,"$9,310,000.00 ","$10,381,659.00 ",CHICAGO,Chicago,IL,Illinois,60608,Business Financing,NRE,NO,NO
IL0130,17031841300,Metropolitan,2011,Multi-CDE Project,"$21,850,000.00 ","$22,155,066.00 ",CHICAGO,Chicago,IL,Illinois,60608,Business Financing,NRE,YES,NO
IL0131,17031842800,Metropolitan,2011,Local Initiatives Support Corporation,"$13,650,000.00 ","$15,664,704.00 ",Chicago,Chicago,IL,Illinois,60632,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0132,17031500200,Metropolitan,2011,"MBS Urban Initiatives CDE, LLC","$11,760,000.00 ","$37,420,000.00 ",CHICAGO,Chicago,IL,Illinois,60628,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0134,17031231500,Metropolitan,2011,Park National Bank Initiatives,"$13,000,000.00 ","$13,000,000.00 ",Chicago,Chicago,IL,Illinois,60651,Business Financing,NRE,NO,NO
IL0135,17031292200,Metropolitan,2011,Multi-CDE Project,"$23,820,000.00 ","$23,820,000.00 ",Chicago,Chicago,IL,Illinois,60623,Business Financing,NRE,YES,YES
IL0136,17031491300,Metropolitan,2011,Multi-CDE Project,"$25,783,905.00 ","$25,783,905.00 ",Chicago,Chicago,IL,Illinois,60628,Business Financing,NRE,YES,NO
IL0137,17031031501,Metropolitan,2011,"Urban Development Fund, LLC","$7,000,000.00 ","$13,970,220.00 ",Chicago,Chicago,IL,Illinois,60640,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0138,17031839100,Metropolitan,2011,Central Bank of Kansas City,"$7,767,095.51 ","$7,767,095.51 ",Chicago,Chicago,IL,Illinois,60602,Other Financing Purpose,CDE,NO,NO
IL0139,17031231200,Metropolitan,2011,"Bethel New Life, Inc","$139,500.00 ","$139,500.00 ","Chicago,",Chicago,IL,Illinois,60651,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0140,17031833100,Metropolitan,2011,"Enterprise Financial CDE, LLC","$2,387,500.00 ","$2,387,500.00 ","Chicago,",Chicago,IL,Illinois,60607,Business Financing,NRE,NO,NO
IL0141,17163504600,Metropolitan,2010,"Hampton Roads Ventures, LLC","$16,490,000.00 ","$19,597,276.00 ",East St. Louis,East Saint Louis,IL,Illinois,62205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0142,17119400200,Metropolitan,2011,"Heartland Regional Investment Fund, L.L.C.","$6,510,000.00 ","$9,920,000.00 ",Granite City,Granite City,IL,Illinois,62040,Business Financing,NRE,NO,NO
IL0143,17137952000,Non-Metropolitan,2011,"Enterprise Financial CDE, LLC","$5,965,000.00 ","$5,965,000.00 ","Jacksonville,",Jacksonville,IL,Illinois,62651,Business Financing,NRE,NO,NO
IL0145,17079977400,Non-Metropolitan,2011,"Urban Development Fund, LLC","$6,500,000.00 ","$12,087,430.00 ",Newton,Newton,IL,Illinois,62448,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0146,17069970900,Non-Metropolitan,2011,IFF,"$491,400.00 ","$557,254.00 ",Rosiclare,Rosiclare,IL,Illinois,62982,Business Financing,NRE,NO,NO
IL0147,17009970500,Non-Metropolitan,2012,"The Business Valued Advisor Fund, LLC","$19,800,000.00 ","$19,800,000.00 ",Mount Sterling,Mount Sterling,IL,Illinois,62353,Business Financing,NRE,NO,NO
IL0148,17031420400,Metropolitan,2012,Multi-CDE Project,"$28,286,000.00 ","$30,025,000.00 ",CHICAGO,Chicago,IL,Illinois,60637,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
IL0149,17031191200,Metropolitan,2012,Chase New Markets Corporation,"$1,320,000.00 ","$2,019,291.00 ",Chicago,Chicago,IL,Illinois,60639,Business Financing,NRE,NO,NO
IL0150,17031241000,Metropolitan,2012,Multi-CDE Project,"$13,272,633.00 ","$16,019,764.17 ",Chicago,Chicago,IL,Illinois,60622,Business Financing,NRE,YES,NO
IL0151,17031838700,Metropolitan,2012,"Bethel New Life, Inc","$186,500.00 ","$191,500.00 ",Chicago,Chicago,IL,Illinois,60623,Business Financing,NRE,NO,NO
IL0152,17031839900,Metropolitan,2012,Chase New Markets Corporation,"$5,000,000.00 ","$5,600,000.00 ",Chicago,Chicago,IL,Illinois,60609,Business Financing,NRE,NO,NO
IL0153,17031320400,Metropolitan,2012,"Advantage Capital Community Development Fund, LLC","$1,475,000.00 ","$3,550,000.00 ",Chicago,Chicago,IL,Illinois,60604,Business Financing,NRE,NO,NO
IL0154,17167000300,Metropolitan,2012,"Consortium America, LLC","$7,840,000.00 ","$8,020,987.00 ",Springfield,Springfield,IL,Illinois,62702,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0155,17097863003,Metropolitan,2012,IFF,"$1,000,000.00 ","$1,380,200.00 ",Naval Station Great Lakes,Great Lakes,IL,Illinois,60088,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
IL0156,17031241200,Metropolitan,2012,"National New Markets Tax Credit Fund, Inc","$14,000,000.00 ","$14,273,814.00 ",Chicago,Chicago,IL,Illinois,60622,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
IL0157,17183010701,Non-Metropolitan,2012,"Advantage Capital Community Development Fund, LLC","$750,000.00 ","$812,072.00 ",Danville,Danville,IL,Illinois,61832,Business Financing,NRE,NO,NO
IL0158,17089854600,Metropolitan,2012,"Advantage Capital Community Development Fund, LLC","$959,741.00 ","$8,040,001.00 ",Elgin,Elgin,IL,Illinois,60120,Business Financing,NRE,NO,NO
IL0159,17031191200,Metropolitan,2012,Multi-CDE Project,"$9,338,203.00 ","$9,338,203.00 ",Chicago,Chicago,IL,Illinois,60639,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
IL0160,17031837300,Metropolitan,2012,"Bethel New Life, Inc","$263,500.00 ","$263,500.00 ",Chicago,Chicago,IL,Illinois,60612,Business Financing,NRE,NO,NO
IL0161,17031231100,Metropolitan,2012,"Bethel New Life, Inc","$210,037.00 ","$210,037.00 ",Chicago,Chicago,IL,Illinois,60651,Business Financing,NRE,NO,NO
IL0162,17031360200,Metropolitan,2012,Chicago Development Fund,"$8,134,000.00 ","$8,378,990.00 ",CHICAGO,Chicago,IL,Illinois,60653,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0163,17031381800,Metropolitan,2012,Community Reinvestment Fund New Markets I LP,"$3,198,239.00 ","$3,198,239.00 ",Chicago,Chicago,IL,Illinois,60653,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0164,17031031200,Metropolitan,2011,NAB Bank,"$1,680,000.00 ","$3,000,000.00 ",Chicago,Chicago,IL,Illinois,60640,Business Financing,RE,NO,NO
IL0165,17031040201,Metropolitan,2012,Chicago Development Fund,"$13,475,000.00 ","$48,012,735.00 ",CHICAGO,Chicago,IL,Illinois,60625,Business Financing,NRE,NO,NO
IL0166,17031500300,Metropolitan,2012,Chicago Development Fund,"$9,800,000.00 ","$10,009,952.00 ",CHICAGO,Chicago,IL,Illinois,60628,Business Financing,NRE,NO,NO
IL0167,17009970500,Non-Metropolitan,2013,"Waveland Community Development, LLC","$13,000,000.00 ","$13,508,189.00 ",Mt. Sterling,Mount Sterling,IL,Illinois,62353,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
IL0169,17081051100,Non-Metropolitan,2013,Multi-CDE Project,"$21,000,000.00 ","$155,772,104.00 ",Mt Vernon,Mount Vernon,IL,Illinois,62864,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
IL0170,17031010202,Metropolitan,2013,Chicago Development Fund,"$6,125,000.00 ","$7,041,416.00 ",CHICAGO,Chicago,IL,Illinois,60647,Business Financing,NRE,NO,YES
IL0171,17031230600,Metropolitan,2013,Chicago Development Fund,"$11,221,000.00 ","$12,359,417.00 ",CHICAGO,Chicago,IL,Illinois,60651,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0172,17159978000,Non-Metropolitan,2013,Multi-CDE Project,"$2,214,500.00 ","$2,214,500.00 ",Olney,Olney,IL,Illinois,62450,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,YES
IL0173,17089854700,Metropolitan,2013,"Consortium America, LLC","$8,428,000.00 ","$8,698,000.00 ",Aurora,Aurora,IL,Illinois,60505,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0174,17031837100,Metropolitan,2013,Multi-CDE Project,"$21,660,000.00 ","$21,710,000.00 ",Chicago,Chicago,IL,Illinois,60612,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
IL0175,17031836800,Metropolitan,2013,Multi-CDE Project,"$15,740,000.00 ","$16,101,703.00 ",CHICAGO,Chicago,IL,Illinois,60624,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0176,17031220902,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC","$3,767,000.00 ","$7,813,617.00 ",Chicago,Chicago,IL,Illinois,60647,Business Financing,NRE,NO,NO
IL0177,17031843600,Metropolitan,2013,Chicago Development Fund,"$11,515,000.00 ","$11,567,036.00 ",CHICAGO,Chicago,IL,Illinois,60615,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
IL0178,17163502700,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC","$1,365,000.00 ","$1,365,000.00 ",Centreville,East Saint Louis,IL,Illinois,62207,Business Financing,NRE,NO,NO
IL0180,17179020100,Metropolitan,2013,"The Business Valued Advisor Fund, LLC","$11,880,000.00 ","$18,195,300.00 ",East Peoria,East Peoria,IL,Illinois,61611,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0181,17031843000,Metropolitan,2014,Multi-CDE Project,"$21,600,000.00 ","$26,112,508.00 ",Chicago,Chicago,IL,Illinois,60624,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0182,17115001700,Metropolitan,2014,Multi-CDE Project,"$7,820,000.00 ","$9,677,892.00 ",Decatur,Decatur,IL,Illinois,62522,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0183,17031420500,Metropolitan,2014,Multi-CDE Project,"$6,400,000.00 ","$7,364,533.00 ",CHICAGO,Chicago,IL,Illinois,60637,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0184,17031500200,Metropolitan,2014,Multi-CDE Project,"$29,990,000.00 ","$29,990,000.00 ",Chicago,Chicago,IL,Illinois,60628,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0185,17031826000,Metropolitan,2014,Multi-CDE Project,"$4,000,000.00 ","$9,900,000.00 ",Calumet City,Calumet City,IL,Illinois,60409,Business Financing,NRE,YES,NO
IL0186,17041952300,Non-Metropolitan,2014,Multi-CDE Project,"$7,500,000.00 ","$9,500,000.00 ",Arthur,Arthur,IL,Illinois,61911,Business Financing,NRE,YES,NO
IL0187,17183000300,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$1,742,000.00 ","$1,752,000.00 ",Danville,Danville,IL,Illinois,61832,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0188,17019001000,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$1,757,000.00 ","$1,767,000.00 ",Champaign,Champaign,IL,Illinois,61821,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0189,29510118600,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$360,000.00 ","$360,000.00 ",St. Louis,Saint Louis,MO,Missouri,63110,Business Financing,CDE,NO,NO
IL0190,17019000800,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$1,486,500.00 ","$1,496,500.00 ",Champaign,Champaign,IL,Illinois,61822,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0191,17019005702,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$1,605,000.00 ","$1,615,000.00 ",Urbana,Urbana,IL,Illinois,61802,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0192,17097862603,Metropolitan,2014,ESIC New Markets Partners LP,"$8,972,500.00 ","$9,169,626.00 ",Waukegan,Waukegan,IL,Illinois,60085,Real Estate–Rehabilitation–Commercial,RE,NO,NO
IL0193,17031770500,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$1,462,500.00 ","$1,862,500.00 ",Elk Grove,Elk Grove Village,IL,Illinois,60007,Business Financing,NRE,NO,NO
IL0194,17031811302,Metropolitan,2014,"Southside Community Optimal Redevelopment Enterprise, LLC","$7,840,000.00 ","$25,450,000.00 ",Franklin Park,Franklin Park,IL,Illinois,60131,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
IL0195,17031826901,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$2,415,000.00 ","$2,415,000.00 ",Harvey,Harvey,IL,Illinois,60426,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
IL0196,17197881302,Metropolitan,2014,"Southside Community Optimal Redevelopment Enterprise, LLC","$5,000,000.00 ","$6,323,979.00 ",Joliet,Joliet,IL,Illinois,60432,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
IL0197,17031470100,Metropolitan,2014,Chicago Development Fund,"$5,880,000.00 ","$11,689,909.00 ",CHICAGO,Chicago,IL,Illinois,60619,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
IL0198,17031210400,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$3,262,000.00 ","$3,262,000.00 ",Chicago,Chicago,IL,Illinois,60641,Business Financing,NRE,NO,NO
IL0199,17031030200,Metropolitan,2014,"Southside Community Optimal Redevelopment Enterprise, LLC","$7,840,000.00 ","$7,845,261.00 ",Chicago,Chicago,IL,Illinois,60660,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
IL0200,17201001900,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$3,223,000.00 ","$3,223,000.00 ",Chicago,Rockford,IL,Illinois,61104,Business Financing,NRE,NO,NO
IL0201,17161024500,Metropolitan,2014,"The Business Valued Advisor Fund, LLC","$6,930,000.00 ","$15,153,700.00 ",Rock Island,Rock Island,IL,Illinois,61201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
IL0202,17179020100,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$3,500,000.00 ","$3,500,000.00 ",Peoria,East Peoria,IL,Illinois,61611,Business Financing,NRE,NO,NO
IL0203,17137952000,Non-Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$839,304.42 ","$839,304.42 ",Jacksonville,Jacksonville,IL,Illinois,62650,Business Financing,NRE,NO,NO
IL0204,17031491400,Metropolitan,2015,Multi-CDE Project,"$8,540,000.00 ","$16,423,034.00 ",Chicago,Chicago,IL,Illinois,60615,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0205,17031834800,Metropolitan,2015,Multi-CDE Project,"$13,290,000.00 ","$15,811,327.00 ",CHICAGO,Chicago,IL,Illinois,60621,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
IL0206,17031360200,Metropolitan,2015,Multi-CDE Project,"$17,040,000.00 ","$17,849,951.00 ",Chicago,Chicago,IL,Illinois,60653,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
IL0207,17187870400,Non-Metropolitan,2015,Multi-CDE Project,"$13,950,000.00 ","$33,987,423.00 ",Monmouth,Monmouth,IL,Illinois,61462,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
IL0208,17031836600,Metropolitan,2015,Multi-CDE Project,"$19,710,000.00 ","$61,737,429.00 ",Chicago,Chicago,IL,Illinois,60651,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
IL0209,17167000900,Metropolitan,2015,Multi-CDE Project,"$16,770,000.00 ","$24,827,997.00 ",Springfield,Springfield,IL,Illinois,62702,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
IL0210,17031843000,Metropolitan,2015,Multi-CDE Project,"$10,820,000.00 ","$13,736,993.00 ",CHICAGO,Chicago,IL,Illinois,60624,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0211,17031842900,Metropolitan,2015,Multi-CDE Project,"$9,800,000.00 ","$12,256,202.00 ",CHICAGO,Chicago,IL,Illinois,60608,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
IL0212,17031841500,Metropolitan,2015,Multi-CDE Project,"$21,850,000.00 ","$23,845,992.00 ",Chicago,Chicago,IL,Illinois,60623,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
IL0213,17001000201,Non-Metropolitan,2015,"Greenline Community Development Fund, LLC","$15,000,000.00 ","$18,295,677.00 ",Quincy,Quincy,IL,Illinois,62305,Business Financing,NRE,NO,NO
IL0214,17119400903,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$25,481.25 ","$25,481.25 ",Madison,Madison,IL,Illinois,62060,Business Financing,NRE,NO,NO
IL0216,17031837800,Metropolitan,2015,"The Business Valued Advisor Fund, LLC","$1,000,000.00 ","$1,000,000.00 ",Chicago,Chicago,IL,Illinois,60612,Business Financing,NRE,NO,NO
IL0217,17101880900,Non-Metropolitan,2015,"Enterprise Financial CDE, LLC","$8,329,000.00 ","$10,828,409.00 ",Bridgeport,Bridgeport,IL,Illinois,62417,Business Financing,NRE,NO,NO
